time,theta,theta_dot,gamma,sign,u,duty
378.6072,1.0243,-195.3125,1.1888,-1,0.61,2396
378.6183,0.9894,-206.5,0.9468,-1,0.76,2484
378.6253,0.9894,-221.875,0.8092,-1,0.76,2483
378.6347,0.9519,-229.75,0.6443,-1,0.8,2508
378.6421,0.913,-229.75,0.5269,-1,0.79,2504
378.6523,0.8725,-240.125,0.3827,-1,0.83,2527
378.6636,0.8311,-244.9375,0.2508,-1,0.8,2506
378.6711,0.7849,-273.0,0.1822,-1,0.64,2417
378.6822,0.7428,-248.875,0.1062,-1,0.53,2352
378.6913,0.697,-271.125,0.0633,-1,0.38,2265
378.7008,0.649,-284.3125,0.033,-1,0.27,2201
378.7079,0.649,-301.5,0.018,-1,0.18,2153
378.719,0.5445,-316.6875,0.0038,-1,0.12,2118
378.7301,0.4897,-324.8125,-0.0031,-1,0.07,2086
378.7375,0.4897,-335.0625,-0.005,-1,0.03,2067
378.7466,0.433,-335.0625,-0.0054,-1,0.01,2055
378.7549,0.3756,-339.75,-0.005,-1,0.0,2049
378.765,0.3172,-346.375,-0.0042,-1,-0.0,2047
378.777,0.2577,-351.5,-0.0038,-1,0.0,2049
378.7844,0.1971,-359.25,-0.0038,-1,0.01,2051
378.7955,0.1355,-364.4375,-0.0035,-1,0.0,2048
378.8042,0.0737,-366.9375,-0.0035,-1,0.01,2050
378.8143,0.0116,-367.6875,-0.0035,-1,0.01,2050
378.8264,-0.0506,-368.0,-0.0035,1,4.72,4095
378.8339,-0.1126,-368.125,0.0104,1,4.51,4095
378.8449,-0.1746,-367.0,0.1312,1,3.42,4019
378.8521,-0.2361,-364.375,0.2696,1,2.39,3422
378.8618,-0.2361,-359.625,0.4939,1,1.65,2999
378.8688,-0.2968,-359.625,0.6623,1,1.32,2808
378.8799,-0.3565,-353.9375,0.9231,1,0.97,2608
378.891,-0.4156,-345.375,1.1858,1,0.57,2375
378.8998,-0.4739,-345.375,1.3978,1,0.2,2164
378.911,-0.5305,-334.9375,1.6686,1,-0.2,1932
378.9193,-0.5866,-332.4375,1.8646,1,-0.44,1796
378.9304,-0.6429,-334.25,2.1046,1,-0.62,1688
378.9415,-0.6997,-336.4375,2.3175,1,-0.68,1656
378.951,-0.7556,-331.25,2.4739,1,-0.65,1675
378.9623,-0.8104,-324.25,2.6308,1,-0.62,1691
378.9708,-0.8633,-313.8125,2.7297,1,-0.54,1734
378.9818,-0.9149,-305.5,2.8344,1,-0.49,1766
378.9875,-0.9643,-292.4375,2.8793,1,-0.4,1819
378.9986,-1.0111,-276.6875,2.9506,1,-0.36,1843
379.0097,-1.055,-261.125,3.0043,1,-0.28,1888
379.0176,-1.0961,-242.5,3.0327,1,-0.2,1934
379.0286,-1.1338,-223.625,3.0626,1,-0.15,1959
379.0343,-1.1338,-223.625,3.0745,1,-0.11,1987
379.0454,-1.1684,-185.5,3.0925,1,-0.09,1996
379.0556,-1.1998,-165.375,3.1048,1,-0.06,2010
379.0638,-1.2277,-165.375,3.1121,1,-0.04,2022
379.0753,-1.2524,-146.1875,3.1193,1,-0.03,2030
379.0812,-1.2738,-125.6875,3.122,1,-0.02,2038
379.0922,-1.2915,-105.1875,3.1255,1,-0.01,2043
379.1031,-1.3057,-84.4375,3.1274,1,0.0,2050
379.1125,-1.3165,-63.75,3.1278,1,0.02,2057
379.1217,-1.3238,-43.0,3.1286,1,0.01,2054
379.1293,-1.3238,-1.9375,3.1286,1,0.02,2059
379.1403,-1.3244,-1.9375,3.1286,1,0.02,2059
379.1461,-1.3244,-1.9375,3.1286,1,0.02,2059
379.1565,-1.3213,18.5625,3.1286,-1,-4.69,0
379.164,-1.3111,60.375,3.1236,-1,-4.62,0
379.1749,-1.2973,81.0,3.0242,-1,-3.62,0
379.1862,-1.2803,101.375,2.8003,-1,-2.22,771
379.1937,-1.2597,121.4375,2.6189,-1,-1.51,1177
379.2025,-1.2358,141.8125,2.3984,-1,-1.09,1420
379.2104,-1.2358,161.1875,2.1982,-1,-0.75,1613
379.2215,-1.2085,177.6875,1.9159,-1,-0.33,1856
379.2276,-1.1785,177.6875,1.7606,-1,-0.11,1985
379.2386,-1.1458,193.6875,1.4826,-1,0.3,2220
379.2497,-1.11,212.0625,1.2115,-1,0.62,2407
379.2583,-1.0714,228.25,1.0147,-1,0.76,2488
379.2696,-1.0312,238.4375,0.7831,-1,0.88,2552
379.2779,-0.9894,247.5,0.6328,-1,0.86,2544
379.2889,-0.9456,259.0625,0.4587,-1,0.89,2562
379.3001,-0.9017,259.4375,0.3099,-1,0.87,2549
379.3099,-0.8589,254.125,0.2067,-1,0.74,2474
379.3212,-0.8099,289.5,0.1227,-1,0.56,2371
379.33,-0.7594,299.625,0.0786,-1,0.38,2269
379.3409,-0.7069,311.125,0.0422,-1,0.27,2203
379.3467,-0.6529,319.5,0.0295,-1,0.18,2148
379.3577,-0.5969,331.6875,0.0127,-1,0.13,2125
379.3688,-0.5395,340.9375,0.0031,-1,0.08,2095
379.3771,-0.4801,351.5625,0.0,-1,0.04,2069
379.3862,-0.4801,357.4375,-0.0012,-1,0.01,2056
379.3938,-0.4198,357.4375,-0.0012,-1,0.0,2048
379.4048,-0.3586,369.0,-0.0004,-1,-0.01,2044
379.4149,-0.2964,375.625,0.0,-1,-0.0,2045
379.4236,-0.2329,375.625,0.0004,-1,-0.0,2045
379.4349,-0.1688,380.0625,0.0004,-1,-0.0,2047
379.4413,-0.1044,381.625,0.0004,-1,-0.0,2047
379.4523,-0.04,381.3125,0.0004,-1,-0.0,2047
379.4636,0.0242,380.8125,0.0004,1,4.71,4095
379.4734,0.0886,380.6875,0.0153,1,4.54,4095
379.4847,0.1526,379.25,0.1411,1,3.38,3997
379.4918,0.2158,374.75,0.2792,1,2.34,3397
379.5009,0.2781,369.125,0.4882,1,1.67,3012
379.5085,0.2781,362.4375,0.6696,1,1.32,2808
379.5195,0.3989,352.625,0.9311,1,0.95,2597
379.5258,0.3989,352.625,1.0784,1,0.74,2474
379.5359,0.4579,349.25,1.3215,1,0.34,2242
379.5425,0.5171,350.5,1.4799,1,0.08,2093
379.5536,0.5763,350.4375,1.7418,1,-0.27,1891
379.5635,0.6355,350.6875,1.965,1,-0.47,1776
379.5715,0.6937,344.1875,2.1292,1,-0.55,1731
379.5803,0.6937,339.75,2.2941,1,-0.6,1703
379.5882,0.7512,339.75,2.4264,1,-0.6,1701
379.5992,0.8071,331.1875,2.5867,1,-0.62,1691
379.6053,0.8614,320.75,2.6626,1,-0.54,1734
379.6155,0.9138,310.5625,2.7746,1,-0.54,1736
379.6224,0.9638,295.75,2.8379,1,-0.46,1781
379.6335,1.011,279.5,2.9203,1,-0.41,1809
379.6446,1.055,259.6875,2.9832,1,-0.33,1858
379.6516,1.055,259.6875,3.0139,1,-0.24,1908
379.6608,1.0956,220.6875,3.0446,1,-0.19,1938
379.6687,1.1329,220.6875,3.0653,1,-0.15,1963
379.6786,1.1669,201.1875,3.0848,1,-0.11,1983
379.6867,1.1979,182.5625,3.0963,1,-0.07,2004
379.6977,1.2252,161.75,3.1082,1,-0.06,2014
379.7088,1.2492,141.25,3.117,1,-0.04,2023
379.7186,1.2695,120.375,3.1228,1,-0.03,2030
379.7297,1.2864,99.5,3.1263,1,-0.01,2043
379.7388,1.2997,79.0625,3.1278,1,0.0,2050
379.7493,1.3094,58.25,3.1282,1,0.02,2057
379.7556,1.3157,37.0625,3.1282,1,0.02,2059
379.7664,1.3185,15.5625,3.1282,1,0.02,2059
379.7724,1.3185,15.5625,3.1282,1,0.02,2059
379.7825,1.3175,-5.375,3.1282,-1,-4.69,0
379.7907,1.3131,-26.1875,3.122,-1,-4.61,0
379.8018,1.3051,-47.3125,3.017,-1,-3.57,0
379.8074,1.2935,-68.125,2.9134,-1,-2.55,581
379.8185,1.2784,-89.25,2.6576,-1,-1.68,1081
379.8296,1.2599,-109.75,2.3788,-1,-1.06,1438
379.8368,1.2599,-129.9375,2.1963,-1,-0.75,1616
379.846,1.2379,-129.9375,1.9608,-1,-0.39,1820
379.8535,1.2123,-151.4375,1.771,-1,-0.12,1980
379.8646,1.1831,-172.5625,1.4941,-1,0.26,2196
379.8759,1.1506,-192.0625,1.221,-1,0.59,2385
379.8851,1.1164,-202.125,1.014,-1,0.73,2470
379.8966,1.0792,-220.125,0.7819,-1,0.84,2533
379.9031,1.0397,-232.9375,0.6642,-1,0.8,2507
379.9141,0.9985,-244.9375,0.4916,-1,0.83,2528
379.9222,0.9556,-253.0625,0.3812,-1,0.8,2508
379.9332,0.9113,-262.0,0.2539,-1,0.77,2494
379.9443,0.8643,-278.625,0.1568,-1,0.64,2415
379.9515,0.8187,-269.125,0.1108,-1,0.48,2321
379.9606,0.8187,-290.0625,0.0671,-1,0.38,2265
379.9682,0.7697,-290.0625,0.0407,-1,0.29,2214
379.9793,0.718,-323.4375,0.015,-1,0.21,2168
379.9861,0.6632,-323.4375,0.005,-1,0.14,2127
379.9971,0.6061,-338.8125,-0.0027,-1,0.07,2090
380.0083,0.5471,-348.9375,-0.0054,-1,0.03,2066
380.0151,0.4865,-358.875,-0.0054,-1,0.01,2052
380.0247,0.4251,-363.25,-0.005,-1,0.0,2050
380.0318,0.4251,-370.8125,-0.0046,-1,0.0,2048
380.0429,0.2986,-378.3125,-0.0042,-1,0.0,2049
380.054,0.2333,-386.625,-0.0038,-1,0.0,2049
380.061,0.2333,-386.625,-0.0038,-1,0.01,2051
380.0704,0.1672,-391.75,-0.0038,-1,0.01,2051
380.0785,0.1005,-395.25,-0.0038,-1,0.01,2051
380.0891,0.0335,-396.5,-0.0038,-1,0.01,2051
380.1003,-0.0335,-397.0625,-0.0038,1,4.72,4095
380.1075,-0.1006,-397.9375,0.0084,1,4.53,4095
380.1167,-0.1678,-397.1875,0.0989,1,3.59,4095
380.1242,-0.1678,-394.1875,0.2316,1,2.59,3539
380.1353,-0.2999,-389.4375,0.4844,1,1.7,3026
380.141,-0.2999,-389.4375,0.6213,1,1.39,2851
380.152,-0.3648,-384.3125,0.8824,1,1.02,2638
380.1631,-0.429,-380.75,1.1436,1,0.65,2420
380.17,-0.4923,-374.5625,1.3066,1,0.36,2253
380.1795,-0.5538,-364.8125,1.5336,1,0.03,2063
380.1867,-0.6154,-364.9375,1.7031,1,-0.2,1935
380.1978,-0.6775,-367.4375,1.9501,1,-0.44,1793
380.2089,-0.7398,-368.8125,2.1752,1,-0.58,1715
380.2161,-0.7398,-368.8125,2.3063,1,-0.55,1729
380.2253,-0.801,-357.25,2.4536,1,-0.58,1715
380.2332,-0.8614,-357.25,2.5648,1,-0.54,1735
380.2434,-0.9198,-346.3125,2.6894,1,-0.54,1736
380.2547,-0.9766,-336.25,2.8014,1,-0.48,1770
380.2621,-1.0311,-323.3125,2.8616,1,-0.39,1822
380.2711,-1.0831,-307.4375,2.9215,1,-0.33,1855
380.2788,-1.0831,-290.125,2.9629,1,-0.27,1892
380.2899,-1.178,-271.3125,3.0104,1,-0.23,1914
380.301,-1.2205,-251.875,3.0453,1,-0.17,1950
380.3085,-1.2205,-251.875,3.0634,1,-0.12,1977
380.3196,-1.2599,-212.875,3.0837,1,-0.1,1992
380.3268,-1.2958,-212.875,3.0937,1,-0.07,2010
380.3367,-1.3285,-192.6875,3.104,1,-0.05,2020
380.3446,-1.3574,-171.875,3.1105,1,-0.04,2027
380.3556,-1.383,-150.5625,3.1178,1,-0.03,2030
380.3668,-1.4047,-129.4375,3.1232,1,-0.02,2036
380.3735,-1.4231,-108.375,3.1251,1,-0.0,2045
380.3845,-1.438,-87.8125,3.1278,1,-0.0,2045
380.3902,-1.438,-66.5625,3.1286,1,0.01,2051
380.4013,-1.4492,-45.3125,3.1289,1,0.02,2056
380.4111,-1.4568,-45.3125,3.1289,1,0.02,2058
380.4187,-1.461,-23.9375,3.1289,1,0.02,2058
380.4276,-1.4613,-2.3125,3.1289,1,0.02,2058
380.4366,-1.4582,18.875,3.1289,-1,-4.69,0
380.4461,-1.4513,40.25,3.1082,-1,-4.44,0
380.4533,-1.4513,61.5625,3.0323,-1,-3.5,32
380.4644,-1.4409,82.375,2.8187,-1,-2.29,729
380.4701,-1.427,82.375,2.681,-1,-1.63,1106
380.4812,-1.4094,103.5625,2.4053,-1,-1.11,1407
380.4921,-1.3883,145.4375,2.1272,-1,-0.65,1675
380.501,-1.3636,145.4375,1.9002,-1,-0.3,1873
380.5125,-1.336,164.1875,1.6076,-1,0.13,2123
380.5187,-1.3053,181.25,1.4515,-1,0.33,2237
380.5298,-1.2715,199.5625,1.1888,-1,0.6,2394
380.5375,-1.2343,220.5,1.0163,-1,0.69,2447
380.5486,-1.1946,235.0625,0.7946,-1,0.82,2520
380.5597,-1.1535,243.5,0.6025,-1,0.83,2523
380.5665,-1.1535,256.4375,0.5001,-1,0.75,2478
380.576,-1.1101,270.1875,0.3724,-1,0.79,2501
380.5832,-1.0645,270.1875,0.2872,-1,0.75,2477
380.5943,-1.0195,266.4375,0.1814,-1,0.69,2443
380.6051,-0.9744,303.9375,0.107,-1,0.52,2349
380.6143,-0.923,303.9375,0.0648,-1,0.36,2255
380.6232,-0.8695,317.0625,0.0376,-1,0.25,2192
380.631,-0.8145,325.9375,0.0211,-1,0.18,2151
380.6421,-0.7572,339.8125,0.0065,-1,0.12,2118
380.6493,-0.6976,352.6875,0.0012,-1,0.07,2090
380.6603,-0.6365,361.9375,-0.0023,-1,0.03,2067
380.6714,-0.5732,375.9375,-0.0031,-1,0.01,2054
380.6785,-0.5732,382.0,-0.0031,-1,0.0,2050
380.6878,-0.5087,388.8125,-0.0027,-1,-0.0,2047
380.6953,-0.4431,388.8125,-0.0027,-1,0.0,2050
380.7057,-0.3762,396.3125,-0.0023,-1,-0.0,2047
380.717,-0.3078,404.8125,-0.0023,-1,0.0,2049
380.7242,-0.2385,410.9375,-0.0023,-1,0.0,2049
380.7352,-0.1687,413.625,-0.0023,-1,0.0,2049
380.7436,-0.0988,414.625,-0.0023,-1,0.0,2049
380.7546,-0.0287,414.9375,-0.0023,-1,0.0,2049
380.7645,0.0414,415.5,-0.0023,1,4.72,4095
380.7718,0.0414,411.8125,0.0104,1,4.52,4095
380.7808,0.1109,411.8125,0.097,1,3.6,4095
380.7885,0.1805,411.8125,0.2339,1,2.6,3542
380.7997,0.2491,407.0,0.4893,1,1.7,3026
380.8076,0.3169,400.625,0.6788,1,1.3,2795
380.8177,0.3817,384.5,0.9162,1,0.98,2613
380.8243,0.4452,375.9375,1.0726,1,0.75,2480
380.8354,0.5087,375.8125,1.3365,1,0.33,2235
380.8465,0.5722,376.0,1.6038,1,-0.1,1990
380.8544,0.6358,377.0625,1.789,1,-0.31,1866
380.8655,0.6985,370.1875,2.031,1,-0.52,1745
380.8724,0.6985,370.1875,2.1694,1,-0.54,1736
380.8817,0.7603,365.75,2.3386,1,-0.61,1698
380.8891,0.8208,357.5625,2.4578,1,-0.59,1708
380.9002,0.8795,347.1875,2.6139,1,-0.62,1690
380.9081,0.9361,335.1875,2.709,1,-0.56,1725
380.9191,0.9905,321.6875,2.8195,1,-0.52,1750
380.9302,1.0419,304.125,2.9061,1,-0.43,1802
380.9375,1.0899,284.3125,2.9506,1,-0.33,1860
380.9464,1.1346,264.0,2.9947,1,-0.27,1891
380.9541,1.1346,243.1875,3.0254,1,-0.22,1918
380.9652,1.1757,223.125,3.0584,1,-0.17,1948
380.9723,1.2135,223.125,3.0749,1,-0.13,1972
380.9833,1.2479,203.5,3.0933,1,-0.09,1993
380.9944,1.2787,182.4375,3.1067,1,-0.07,2008
381.0039,1.306,161.25,3.1151,1,-0.05,2019
381.0152,1.3296,140.125,3.1224,1,-0.04,2027
381.0241,1.3497,118.6875,3.1259,1,-0.02,2039
381.0334,1.3663,97.4375,3.1278,1,0.0,2048
381.0408,1.379,76.0,3.1289,1,0.0,2049
381.0518,1.3883,54.3125,3.1297,1,0.01,2054
381.0583,1.3883,32.5625,3.1297,1,0.02,2058
381.0693,1.3957,11.0625,3.1297,1,0.02,2058
381.0753,1.3957,11.0625,3.1297,1,0.02,2058
381.0863,1.394,-10.25,3.1297,-1,-4.69,0
381.092,1.3885,-31.75,3.1232,-1,-4.57,0
381.1031,1.3795,-53.1875,3.0158,-1,-3.55,0
381.1142,1.3669,-74.875,2.7907,-1,-2.16,804
381.1232,1.3505,-96.5,2.5721,-1,-1.43,1224
381.132,1.3305,-117.875,2.3501,-1,-1.0,1472
381.1399,1.3305,-140.1875,2.1495,-1,-0.68,1658
381.1509,1.3069,-161.6875,1.868,-1,-0.26,1897
381.1571,1.2796,-161.6875,1.7112,-1,-0.03,2027
381.168,1.2487,-182.8125,1.4404,-1,0.33,2238
381.1793,1.2154,-196.6875,1.1727,-1,0.62,2403
381.1862,1.1796,-211.4375,1.0201,-1,0.68,2441
381.1956,1.1405,-231.8125,0.8306,-1,0.76,2487
381.2029,1.0988,-246.5625,0.6995,-1,0.75,2479
381.2139,1.0546,-261.0,0.5265,-1,0.78,2494
381.2251,1.0093,-268.75,0.3816,-1,0.73,2467
381.2326,1.0093,-271.0625,0.2976,-1,0.67,2435
381.2414,0.9634,-271.0625,0.2136,-1,0.64,2413
381.2492,0.9123,-302.625,0.1526,-1,0.55,2362
381.2591,0.8647,-281.375,0.0943,-1,0.45,2306
381.2673,0.8126,-307.4375,0.0602,-1,0.33,2237
381.2783,0.758,-323.75,0.0288,-1,0.24,2187
381.2894,0.7001,-342.625,0.0096,-1,0.16,2139
381.2967,0.639,-361.0,0.0023,-1,0.1,2103
381.3058,0.5761,-372.8125,-0.0023,-1,0.05,2079
381.3134,0.5761,-381.9375,-0.0042,-1,0.03,2066
381.3245,0.5116,-390.4375,-0.005,-1,0.01,2056
381.3347,0.4456,-390.4375,-0.0042,-1,-0.0,2047
381.3425,0.3787,-396.75,-0.0038,-1,0.0,2048
381.3535,0.3103,-404.25,-0.0031,-1,-0.0,2046
381.3622,0.2405,-413.5625,-0.0031,-1,0.0,2050
381.3722,0.1693,-422.0625,-0.0031,-1,0.0,2050
381.3835,0.097,-428.0,-0.0031,-1,0.0,2050
381.391,0.0244,-430.125,-0.0031,-1,0.0,2050
381.4021,-0.0482,-430.8125,-0.0031,1,4.72,4095
381.4109,-0.1211,-431.625,0.0065,1,4.59,4095
381.4219,-0.1939,-431.9375,0.1173,1,3.53,4081
381.4287,-0.2667,-430.625,0.2424,1,2.5,3490
381.4397,-0.3387,-427.1875,0.4955,1,1.67,3010
381.4508,-0.41,-422.0625,0.7597,1,1.19,2735
381.4579,-0.41,-419.0,0.9254,1,0.99,2620
381.4672,-0.4807,-412.125,1.142,1,0.66,2425
381.475,-0.5502,-412.125,1.33,1,0.33,2238
381.4852,-0.6185,-404.375,1.5712,1,-0.02,2037
381.4972,-0.6874,-408.625,1.8442,1,-0.34,1854
381.5047,-0.7568,-411.125,2.0034,1,-0.4,1815
381.5157,-0.8264,-412.0625,2.2158,1,-0.53,1740
381.5247,-0.8949,-405.9375,2.3681,1,-0.55,1732
381.5345,-0.9623,-399.75,2.5157,1,-0.55,1728
381.5414,-0.9623,-390.6875,2.6055,1,-0.51,1755
381.5525,-1.0927,-381.5,2.7305,1,-0.51,1753
381.5636,-1.1545,-366.375,2.831,1,-0.44,1795
381.5703,-1.1545,-351.25,2.8804,1,-0.34,1851
381.58,-1.2139,-351.25,2.9383,1,-0.29,1878
381.5877,-1.2703,-333.3125,2.9752,1,-0.23,1916
381.5987,-1.3232,-313.5,3.017,1,-0.19,1937
381.6098,-1.3729,-293.625,3.0488,1,-0.15,1963
381.619,-1.4193,-274.0625,3.0683,1,-0.1,1989
381.6303,-1.4622,-253.9375,3.086,1,-0.07,2005
381.6386,-1.5013,-232.5,3.0952,1,-0.04,2024
381.6497,-1.5369,-210.75,3.1048,1,-0.03,2029
381.6608,-1.5692,-189.6875,3.1124,1,-0.03,2033
381.6702,-1.5976,-168.5,3.1178,1,-0.02,2035
381.6815,-1.6226,-147.4375,3.1224,1,-0.01,2041
381.6901,-1.6438,-126.0625,3.1251,1,-0.01,2044
381.7011,-1.6617,-104.8125,3.127,1,0.0,2050
381.7123,-1.6757,-83.125,3.1282,1,0.01,2053
381.722,-1.6861,-61.625,3.1282,1,0.02,2059
381.7333,-1.6929,-40.5,3.1278,1,0.02,2061
381.7422,-1.6962,-19.125,3.1278,1,0.02,2059
381.753,-1.6957,2.5,3.1278,-1,-4.69,0
381.759,-1.6916,24.6875,3.1205,-1,-4.56,0
381.77,-1.6836,46.5625,3.0101,-1,-3.51,24
381.7757,-1.6836,68.875,2.9027,-1,-2.48,618
381.7862,-1.672,89.625,2.6584,-1,-1.66,1091
381.7965,-1.6569,89.625,2.4011,-1,-1.1,1414
381.8042,-1.6381,110.8125,2.207,-1,-0.78,1600
381.813,-1.616,130.75,1.9823,-1,-0.44,1792
381.8219,-1.5907,150.25,1.7587,-1,-0.1,1988
381.8318,-1.5611,174.75,1.5114,-1,0.21,2169
381.8386,-1.5611,200.0625,1.3522,-1,0.33,2238
381.8497,-1.5271,203.4375,1.1079,-1,0.54,2360
381.8608,-1.4535,232.5,0.884,-1,0.69,2445
381.8677,-1.4535,240.0,0.7574,-1,0.69,2445
381.8771,-1.413,240.0,0.6032,-1,0.74,2471
381.8852,-1.3703,252.375,0.4859,-1,0.72,2464
381.8955,-1.3255,265.0625,0.352,-1,0.77,2489
381.9073,-1.2791,274.625,0.2247,-1,0.74,2474
381.9149,-1.2346,262.5,0.1622,-1,0.59,2387
381.9254,-1.1848,296.0,0.0966,-1,0.47,2321
381.9341,-1.1309,318.4375,0.0594,-1,0.34,2243
381.9451,-1.0749,331.8125,0.0284,-1,0.24,2186
381.9509,-1.0749,331.8125,0.0173,-1,0.16,2142
381.9619,-1.0169,362.5625,0.0035,-1,0.12,2117
381.9731,-0.8927,373.0625,-0.0027,-1,0.06,2082
381.9803,-0.8927,387.125,-0.0042,-1,0.03,2063
381.9909,-0.8273,400.25,-0.005,-1,0.01,2056
381.9989,-0.7598,400.25,-0.005,-1,0.01,2052
382.0099,-0.691,407.9375,-0.0042,-1,-0.0,2047
382.021,-0.6205,417.4375,-0.0038,-1,0.0,2049
382.0304,-0.5481,429.125,-0.0038,-1,0.01,2051
382.0417,-0.474,438.6875,-0.0038,-1,0.01,2051
382.05,-0.3988,445.5625,-0.0038,-1,0.01,2051
382.061,-0.323,449.8125,-0.0038,-1,0.01,2051
382.0721,-0.2467,452.25,-0.0038,-1,0.01,2051
382.0816,-0.1699,455.125,-0.0038,-1,0.01,2051
382.093,-0.0927,457.75,-0.0038,-1,0.01,2051
382.1014,-0.0155,457.25,-0.0038,-1,0.01,2051
382.1124,0.0612,454.75,-0.0038,1,4.72,4095
382.1181,0.1373,450.6875,0.0019,1,4.61,4095
382.1292,0.2126,446.25,0.1035,1,3.64,4095
382.1403,0.287,440.5,0.316,1,2.33,3387
382.1488,0.3601,432.9375,0.5154,1,1.6,2967
382.1576,0.3601,424.0,0.7248,1,1.24,2763
382.1654,0.4317,424.0,0.907,1,1.0,2625
382.1766,0.5013,401.25,1.172,1,0.59,2386
382.1839,0.569,401.25,1.3488,1,0.28,2206
382.1938,0.6366,399.5625,1.5865,1,-0.07,2006
382.2019,0.704,398.75,1.7779,1,-0.31,1868
382.2129,0.7708,395.9375,2.0203,1,-0.52,1749
382.2241,0.8367,389.5,2.2392,1,-0.61,1695
382.2339,0.9014,382.875,2.4103,1,-0.64,1680
382.2452,0.9647,374.375,2.5782,1,-0.65,1675
382.2544,1.0261,363.625,2.6937,1,-0.58,1711
382.2649,1.0855,351.0,2.803,1,-0.53,1742
382.2711,1.1422,335.4375,2.8567,1,-0.44,1794
382.2821,1.1957,316.9375,2.9349,1,-0.4,1818
382.2878,1.1957,316.9375,2.9679,1,-0.32,1865
382.2989,1.2459,275.0,3.0189,1,-0.28,1888
382.3094,1.2923,275.0,3.0542,1,-0.2,1929
382.3166,1.3355,254.75,3.0722,1,-0.15,1963
382.3257,1.3749,233.5625,3.0894,1,-0.11,1983
382.3339,1.4109,212.9375,3.1017,1,-0.09,1996
382.3448,1.4432,191.1875,3.1136,1,-0.07,2009
382.3506,1.4432,169.1875,3.1182,1,-0.04,2022
382.3617,1.472,169.1875,3.1251,1,-0.04,2026
382.3728,1.5184,126.8125,3.1293,1,-0.02,2036
382.3806,1.5184,105.875,3.1309,1,-0.0,2045
382.3912,1.5363,84.5625,3.1316,1,0.01,2052
382.3995,1.5506,84.5625,3.1316,1,0.01,2056
382.4108,1.5612,62.5625,3.1316,1,0.01,2056
382.4173,1.5682,41.125,3.1316,1,0.01,2056
382.4279,1.5713,18.8125,3.1316,1,0.01,2056
382.4359,1.5708,-3.125,3.1316,-1,-4.7,0
382.4468,1.5666,-24.875,3.0906,-1,-4.26,0
382.4527,1.5666,-46.1875,3.0166,-1,-3.27,165
382.4629,1.5588,-46.1875,2.8114,-1,-2.21,774
382.4694,1.5436,-89.75,2.6561,-1,-1.59,1129
382.4805,1.5284,-89.75,2.3792,-1,-1.07,1432
382.4918,1.5091,-114.3125,2.0943,-1,-0.61,1696
382.501,1.4835,-150.5625,1.8638,-1,-0.3,1873
382.5123,1.4535,-177.8125,1.5892,-1,0.05,2079
382.5182,1.4206,-194.8125,1.4488,-1,0.21,2168
382.5292,1.3839,-217.6875,1.1954,-1,0.51,2340
382.5403,1.3442,-234.375,0.9568,-1,0.71,2458
382.5483,1.303,-244.125,0.8004,-1,0.75,2479
382.5573,1.303,-257.25,0.6443,-1,0.77,2493
382.565,1.2594,-257.25,0.525,-1,0.75,2480
382.5761,1.2143,-266.75,0.3743,-1,0.8,2510
382.5819,1.1678,-274.5625,0.3037,-1,0.75,2482
382.5927,1.1186,-291.375,0.1944,-1,0.72,2464
382.6038,1.0712,-280.375,0.1127,-1,0.57,2375
382.6132,1.0194,-306.375,0.066,-1,0.4,2275
382.6225,0.9641,-327.3125,0.0357,-1,0.27,2205
382.6299,0.9055,-346.3125,0.0188,-1,0.2,2162
382.641,0.8437,-366.0,0.0031,-1,0.14,2127
382.6467,0.8437,-366.0,-0.0015,-1,0.08,2095
382.6578,0.7795,-393.5,-0.0061,-1,0.05,2077
382.6685,0.713,-393.5,-0.0069,-1,0.02,2058
382.6752,0.6446,-404.625,-0.0065,-1,0.0,2050
382.6862,0.5746,-414.5,-0.0061,-1,0.01,2051
382.6942,0.5028,-425.25,-0.0058,-1,0.0,2050
382.7052,0.4288,-438.0,-0.0058,-1,0.01,2052
382.7156,0.3533,-447.0625,-0.0058,-1,0.01,2052
382.7224,0.2762,-456.3125,-0.0058,-1,0.01,2052
382.7334,0.1984,-461.4375,-0.0058,-1,0.01,2052
382.7392,0.1984,-461.4375,-0.0058,-1,0.01,2052
382.7499,0.1198,-465.625,-0.0058,-1,0.01,2052
382.7608,0.0406,-472.1875,-0.0058,-1,0.01,2052
382.7695,-0.0391,-472.1875,-0.0058,1,4.72,4095
382.7789,-0.1189,-473.1875,0.0211,1,4.4,4095
382.7862,-0.1986,-471.8125,0.1024,1,3.44,4031
382.7973,-0.2777,-468.5625,0.3152,1,2.32,3383
382.8073,-0.3561,-464.9375,0.5511,1,1.54,2933
382.8155,-0.4339,-461.5,0.7451,1,1.23,2757
382.8244,-0.4339,-458.3125,0.9515,1,0.96,2602
382.8322,-0.5112,-458.3125,1.1313,1,0.7,2453
382.8433,-0.587,-438.0,1.3917,1,0.27,2205
382.8503,-0.6609,-438.0,1.5562,1,0.02,2061
382.8609,-0.7359,-445.0625,1.7982,1,-0.25,1903
382.8722,-0.8117,-449.25,2.0318,1,-0.41,1812
382.8793,-0.8874,-448.8125,2.1656,1,-0.42,1807
382.8886,-0.9619,-441.125,2.3247,1,-0.48,1772
382.896,-0.9619,-434.3125,2.4383,1,-0.48,1770
